group_name;product_id;product_name
1 Цветы срезанные/Прочие срезанные цветы;c2e294de-636b-11e9-9ff4-34e8000deea5;Alstroemeria / Альстромерия
1 Цветы срезанные/Прочие срезанные цветы;d0b7ff72-6981-11e9-9ff4-3150001ad3e1;Fritillaria Imperial / Рябчик (фритилярия) императорский, рыжий
1 Цветы срезанные/Прочие срезанные цветы;1ed858ad-5802-11e7-7a69-93a70018f703;Fritillaria Persica / Рябчик (фритилярия) Персика, темная
1 Цветы срезанные/Прочие срезанные цветы;6bb1cb22-5800-11e7-7a69-93a7001867f0;Astrantia / Астранция
1 Цветы срезанные/Прочие срезанные цветы;6bb298e2-5800-11e7-7a69-93a7001867f4;Astrantia Rosita / Астранция Росита
1 Цветы срезанные/Прочие срезанные цветы;c8fc7929-1eb0-11ec-0a80-02a20036c056;Euphorbia / Эуфорбия
1 Цветы срезанные/Прочие срезанные цветы;d56a2cc0-1b9f-11ed-0a80-08b5001ecaf3;Echinacea purpurea / Эхинацея пурпурная
1 Цветы срезанные/Прочие срезанные цветы;1fba9231-acf0-11e8-9109-f8fc0002410c;Amarant / Амарант
1 Цветы срезанные/Прочие срезанные цветы;f6ecac17-f59e-11ea-0a80-013a00191734;Cucurbita / Тыква мини
1 Цветы срезанные/Прочие срезанные цветы;2b39fa38-9df4-11e7-7a31-d0fd003ab2f4;Cucurbita / Тыква
1 Цветы срезанные/Прочие срезанные цветы;fdc76b32-835b-11e8-9ff4-3150001af957;Alchemilla / Манжетка
1 Цветы срезанные/Прочие срезанные цветы;ac129691-8f10-11e7-7a69-971100049b76;Gladiolus / Гладиолус
1 Цветы срезанные/Прочие срезанные цветы;86c34b8b-0de0-11ef-0a80-07cc001ed615;Digitális / Дигиталис (Наперстянка)
1 Цветы срезанные/Прочие срезанные цветы;8d960434-2eb2-11e9-9ff4-34e8000571aa;Myosotis / Незабудка
1 Цветы срезанные/Прочие срезанные цветы;59e4a94c-5aa5-11e8-9ff4-34e8000a549b;Nigella / Нигелла
1 Цветы срезанные/Прочие срезанные цветы;14f4b6c5-9b49-11ea-0a80-05e10005bbc3;Oxypetalum White / Оксипеталум белый
1 Цветы срезанные/Прочие срезанные цветы;2db41b4c-f5c6-11ea-0a80-0002001a95fd;Hibiscus / Гибискус
1 Цветы срезанные/Прочие срезанные цветы;493e82bb-9174-11e8-9ff4-34e80002e0ac;Solidago / Солидаго (Золотарник)
1 Цветы срезанные/Прочие срезанные цветы;5de365ee-8a36-11e7-7a34-5acf0010c987;Sedum / Седум (Очиток)
1 Цветы срезанные/Прочие срезанные цветы;513851b6-bb49-11e8-9109-f8fc0008d775;Viburnum Magical Red decor / Вибурнум (Калина) Меджикл Ред декор
1 Цветы срезанные/Прочие срезанные цветы;4937a1db-9ff9-11ea-0a80-012e00126cad;Saponária / Мыльнянка (сапонария)
1 Цветы срезанные/Прочие срезанные цветы;7e699dfe-9411-11e9-9ff4-34e8000549cc;Kaaps Groen Blushing Bride Pink / Каапс (Серрурия, Бруния) Гроен Блашинг Брайд Пинк
1 Цветы срезанные/Прочие срезанные цветы;d8f274c1-ea74-11e9-0a80-042800105c83;Leucospermum / Леукоспермум
1 Цветы срезанные/Прочие срезанные цветы;981f00f9-c96b-11e8-9ff4-34e800277280;Veronica Blue Bang / Вероника Блю Бэнг
1 Цветы срезанные/Прочие срезанные цветы;f56f4fd9-a601-11e9-9ff4-34e8000f2540;Lavandula / Лаванда
1 Цветы срезанные/Прочие срезанные цветы;c146b9a9-b5a3-11e7-7a31-d0fd000dac17;Ilex / Илекс (Остролист)
1 Цветы срезанные/Прочие срезанные цветы;418c3363-f0c0-11e9-0a80-02aa0004735d;Nerine / Нерине
1 Цветы срезанные/Прочие срезанные цветы;d58bd1ec-002a-11e8-7a34-5acf0008def8;Protea / Протея
1 Цветы срезанные/Прочие срезанные цветы;a01807c3-7044-11e7-7a31-d0fd000b84f5;Limonium / Лимониум
1 Цветы срезанные/Прочие срезанные цветы;a1e1f568-7c19-11e7-7a34-5acf003c125f;Punica granatum / Гранат
1 Цветы срезанные/Прочие срезанные цветы;e569e724-a1ca-11e7-7a31-d0fd0013a0c8;Helianthus Teddy Bear / Подсолнух Тедди Беар
1 Цветы срезанные/Прочие срезанные цветы;da66d096-9fa9-11e8-9ff4-34e80018a659;Papaver / Мак
1 Цветы срезанные/Прочие срезанные цветы;78d9f8d3-6b01-11e7-7a31-d0fd002109b6;Ozothamnus / Озотамнус
1 Цветы срезанные/Прочие срезанные цветы;f5d48e40-eff1-11e8-9107-50480011b017;Orchid Minicymbidium / Орхидея Цимбидиум мини
1 Цветы срезанные/Прочие срезанные цветы;2e609177-0980-11e8-7a69-8f55000d0b5e;Orchid Dendrobium / Орхидея Дендробиум
1 Цветы срезанные/Прочие срезанные цветы;7402050f-c549-11e7-7a6c-d2a9000adee6;Orchid Cymbidium / Орхидея Цимбидиум крупоцветоковый
1 Цветы срезанные/Прочие срезанные цветы;ae0dd9d7-5753-11e7-7a69-93a700265637;Mentha Silver Queen / Мята Сильвер Квин
1 Цветы срезанные/Прочие срезанные цветы;3c79ef21-1258-11e8-9ff4-34e8000aa444;Leeuwenbek pink
1 Цветы срезанные/Прочие срезанные цветы;7491b48e-01ba-11e8-6b01-4b1d000718a0;Helleborus / Хелеборус (Морозник)
1 Цветы срезанные/Прочие срезанные цветы;ae041be3-5753-11e7-7a69-93a70026560e;Hypericum Blushing Romance / Гиперикум (Зверобой) Блашинг Романс
1 Цветы срезанные/Прочие срезанные цветы;90b39dd9-9a37-11e9-9107-50480000b5c1;Leucanthemum / Леукантемум (Нивяник, Ромашка)
1 Цветы срезанные/Прочие срезанные цветы;a6afc946-6c60-11e7-7a69-97110002eb36;Matricaria (Tanacetum) Single Vegmo / Ромашка (Танацетум, Камилла, Матрикария) Сингл Вегмо
1 Цветы срезанные/Прочие срезанные цветы;7fe2d271-d902-11e7-7a6c-d2a9002a64b5;Tillandsia / Тилландсия
1 Цветы срезанные/Прочие срезанные цветы;71deea11-9171-11e8-9ff4-34e80002aefb;Viburnum roseum
1 Цветы срезанные/Прочие срезанные цветы;b1a678dc-3ff7-11e8-9ff4-31500005480a;Leucojum Aestivum / Белоцветник летний
1 Цветы срезанные/Прочие срезанные цветы;c545ab25-b69a-11e8-9107-504800148350;Symphoricarpos Pink Berry Grp Magical Pride / Снежник (Снежноягодник) Пинк Берри Мэджикал Прайд
1 Цветы срезанные/Прочие срезанные цветы;ae28c57a-5753-11e7-7a69-93a7002656aa;Veronica Smart June / Вероника Смарт Джун
1 Цветы срезанные/Прочие срезанные цветы;ae27eae3-5753-11e7-7a69-93a7002656a6;Veronica Blauriesin / Вероника Блауриезин
1 Цветы срезанные/Прочие срезанные цветы;ae29c387-5753-11e7-7a69-93a7002656ae;Veronica Dark Martje / Вероника Дарк Мартье
1 Цветы срезанные/Прочие срезанные цветы;ce2562bc-7b9f-11e9-9109-f8fc00031c7e;Trachelium Supreme White / Трахелиум Суприм Вайт
1 Цветы срезанные/Прочие срезанные цветы;a6262c80-9cda-11e9-9109-f8fc0009df25;Trachelium Benary Blauw / Трахелиум Бенари Блоу
1 Цветы срезанные/Прочие срезанные цветы;6aeb2627-9cda-11e9-9ff4-31500009e736;Trachelium Supreme Blue / Трахелиум Суприм Блю
1 Цветы срезанные/Прочие срезанные цветы;7a706be5-9cda-11e9-9107-50480009f7b1;Trachelium Supreme Purple / Трахелиум Суприм Перпл
1 Цветы срезанные/Прочие срезанные цветы;76005408-c4b8-11e8-9107-5048001fd755;Ricinus communis / Клещевина обыкновенная
1 Цветы срезанные/Прочие срезанные цветы;42dd6636-2a81-11f0-0a80-136a00129838;Liatris / Лиатрис
1 Цветы срезанные/Прочие срезанные цветы;b32d6144-e077-11ea-0a80-057300304186;Helichrysum \ Гелихризум
1 Цветы срезанные/Прочие срезанные цветы;57dbda69-d893-11ea-0a80-01fd0006550b;Polianthes tuberosa / Полиантус Тубероза
1 Цветы срезанные/Прочие срезанные цветы;1f0ffa34-9d28-11f0-0a80-150f00323836;Kniphofia/Книпхофия
1 Цветы срезанные/Прочие срезанные цветы;3daea173-7ab1-11e7-7a34-5acf00203bee;Ornithogalum / Орнитогалум (Птицемлечник)
1 Цветы срезанные/Прочие срезанные цветы;995309ed-0ecf-11ea-0a80-01220009d296;Setaria italica / Могар (Сетария Италика)
1 Цветы срезанные/Прочие срезанные цветы;40c237db-068f-11e8-6b01-4b1d001eb66f;Lotus / Лотос
1 Цветы срезанные/Прочие срезанные цветы;c60ea025-ed8b-11e8-9ff4-31500008da2f;Viburnum Red Spirit / Вибурнум (Калина) Розеум Ред Спирит
1 Цветы срезанные/Прочие срезанные цветы;646bf589-fbeb-11ea-0a80-05160022b06e;Pennisetum / Пеннисетум
1 Цветы срезанные/Прочие срезанные цветы;016d9958-9172-11e8-9ff4-34e800029abd;Helianthus Sunrich Provence / Подсолнух Санрич Провинс
1 Цветы срезанные/Прочие срезанные цветы;02f44bd3-d4a8-11ea-0a80-00840025a40f;Phlox / Флокс
1 Цветы срезанные/Прочие срезанные цветы;0857cf41-6295-11e9-912f-f3d40005f52e;Leucanthemum / Леукантемум одноголовая ромашка
1 Цветы срезанные/Прочие срезанные цветы;298af5c0-b204-11ea-0a80-00600011d4ab;Lupinus / Люпин
1 Цветы срезанные/Прочие срезанные цветы;eb0be642-474a-11eb-0a80-02c2004c523b;Skimmia Color / Скиммия крашенная
1 Цветы срезанные/Прочие срезанные цветы;095aa8f5-87bb-11eb-0a80-080700055e39;Hypericum Coco Bamboo / Гиперикум Коко Бамбу
1 Цветы срезанные/Прочие срезанные цветы;c32b9990-8e01-11eb-0a80-06b600038696;Salix / Верба низкая
1 Цветы срезанные/Прочие срезанные цветы;b209e11f-a29b-11eb-0a80-0de4000d73b6;Salix / Верба крашенная
1 Цветы срезанные/Прочие срезанные цветы;871a3d3b-662d-11eb-0a80-06c500107008;Iris Brownies / Ирис Крашенный
1 Цветы срезанные/Прочие срезанные цветы;40c76f77-2006-11eb-0a80-044e0005cb61;Kniphofia / Книфофия
1 Цветы срезанные/Прочие срезанные цветы;18f62c02-a4cf-11eb-0a80-068b00145dc0;Jatropha/ Ятрофа
1 Цветы срезанные/Прочие срезанные цветы;f99d05fa-9559-11eb-0a80-01e00020cd6b;Iris Ziv Black / Ирис Зив Блек
1 Цветы срезанные/Прочие срезанные цветы;06655957-cf66-11e7-6b01-4b1d0005a2f4;Leucadendron / Леукадендрон
1 Цветы срезанные/Прочие срезанные цветы;4cb0ef19-25e0-11ed-0a80-068d00170eb9;Hоsta / Цветы хосты
1 Цветы срезанные/Прочие срезанные цветы;8b0de0ba-9cda-11e9-912f-f3d4000a2bf9;Trachelium Briba Green / Трахелиум Бриба Грин
1 Цветы срезанные/Прочие срезанные цветы;8b7a2189-bce4-11e8-9ff4-315000095e3d;Hypericum Uno / Гиперикум Уно
1 Цветы срезанные/Прочие срезанные цветы;68aa2997-7374-11e7-7a31-d0fd00063067;Helianthus Vincents Choice / Подсолнух Винсент Чойс
1 Цветы срезанные/Прочие срезанные цветы;9260ba35-9cd6-11e9-9ff4-34e800095f6f;Viburnum Full Spirit / Вибурнум (Калина) Фул Спирит
1 Цветы срезанные/Прочие срезанные цветы;934c0fb0-8de1-11e9-9ff4-315000197b8e;Iberis / Иберис
1 Цветы срезанные/Прочие срезанные цветы;8a20099f-1b9f-11ed-0a80-0c74001f0879;Phytolacca acinosa / Лаконос Акиноса темный
1 Цветы срезанные/Прочие срезанные цветы;144f99b0-104d-11eb-0a80-09480011d6c8;Phytolácca americána / Лаконос Американа зеленая
1 Цветы срезанные/Прочие срезанные цветы;a42a08c3-2f39-11e8-9109-f8fc0001635f;Salix / Верба (Саликс, Ива)
1 Цветы срезанные/Прочие срезанные цветы;3e9526ba-1a64-11ee-0a80-112000112003;Tanacetum vulgare / Танацетум Вулгаре (Пижма)
1 Цветы срезанные/Прочие срезанные цветы;c72b5f9e-f2c9-11ec-0a80-0c60001b8204;Thlaspi / Тласпи
1 Цветы срезанные/Прочие срезанные цветы;d8733575-8ba8-11eb-0a80-069a00037ed1;Lilium Sorbonna / Лилия простая
1 Цветы срезанные/Прочие срезанные цветы;1a7eabda-d3a0-11ed-0a80-0f14000d1de5;Lilium / Лилия кустовая
